ID,Posted_date,Job Title from List,Job Title,Job Type,Company,Country,Location,Hard Skills,Soft Skills,Languages,Salary Info,Source
421,01/29/2025,unknown,System/Business Analyst VRM/RBO,Work,AKB Tenge Bank,Uzbekistan,Tashkent,"Confluence, JIRA","Problem-Solving, Analytical Thinking, Communication, Teamwork, Adaptability","English B2, Russian C2, Uzbek C1",,hh.uz
422,02/02/2025,unknown,Information Technology Specialist,Work,SP REKA-MED FARM,Uzbekistan,Tashkent,Windows Server,"Teamwork, Problem-Solving, Adaptability","English, Russian",,hh.uz
423,01/07/2025,unknown,Middle Qa Software Engineer,Work,United IT Company,Uzbekistan,Tashkent,"JIRA, JMeter, Selenium, Swagger","Creativity, Initiative, Teamwork, Problem-Solving, Adaptability","English B2, Russian B2, Uzbek",11500000.0,hh.uz
424,01/13/2025,unknown,Data Analyst,Work,HamkorBank,Uzbekistan,Andijan,"Airflow, Apache, Apache Airflow, ClickHouse, Hadoop, Oracle, PostgreSQL, Python, Qlik Sense, SQL, Spark, Superset, Tableau","Communication, Problem-Solving, Analytical Thinking",Uzbek,,hh.uz
425,01/10/2025,unknown,Voice support specialist for drivers with knowledge of Uzbek and Russian languages,Work,Jandeks,Uzbekistan,Jizzakh,N/A,"Problem-Solving, Teamwork, Adaptability, Decision-Making","Russian B2, Uzbek C1",,hh.uz
426,02/01/2025,unknown,Head of Analytics Department,Work,TOO Tadzhikskaja Mukomol'naja Kompanija,Uzbekistan,Tashkent,N/A,,,39000000.0,hh.uz
427,01/29/2025,unknown,Data Analyst,Work,Variant Retail Finance,Uzbekistan,Tashkent,"Confluence, Excel, JIRA, Power BI, Python, SQL","Problem-Solving, Analytical Thinking","Russian C2, Uzbek",,hh.uz
428,01/13/2025,unknown,Data Steward,Work,PAYME,Uzbekistan,Tashkent,"Power BI, Qlik Sense, SQL","Communication, Teamwork, Problem-Solving, Self-Motivation","English, Uzbek",,hh.uz
429,01/06/2025,unknown,Yandex.Taxi Driver Support Specialist,Work,"Oblachnye, infrastrukturnye servisy i Jandeks 360",Uzbekistan,Tashkent,N/A,"Problem-Solving, Teamwork, Communication, Negotiation","Russian, Uzbek",,hh.uz
430,01/06/2025,unknown,Product Development Manager,Work,UNITEL LLC,Uzbekistan,Tashkent,"Confluence, JIRA, Trello","Analytical skills, Problem-Solving, Leadership, Teamwork, Adaptability, Self-Motivation","English Fluent, Russian, Uzbek",,hh.uz
431,01/09/2025,unknown,Project Manager,Work,TBC,Uzbekistan,Tashkent,"Confluence, JIRA","Communication, Leadership, Teamwork, Problem-Solving, Analytical Thinking, Critical Thinking",English,,hh.uz
432,01/20/2025,unknown,Project Manager - Assistant Manager,Work,ERGO ANALYTICS,Uzbekistan,Tashkent,N/A,"Analytical Thinking, Problem-Solving, Communication, Adaptability, Self-Motivation, Teamwork, Time Management","English, Russian, Uzbek",8000000.0,hh.uz
433,02/01/2025,unknown,Specialist in installation of video surveillance systems,Work,SP ABN-MB,Uzbekistan,Tashkent,Assembly,"Teamwork, Responsibility",,,hh.uz
434,01/15/2025,unknown,Middle Manual QA engineer,Work,PAYME,Uzbekistan,Tashkent,"Confluence, JIRA","Communication skills, Teamwork, Adaptability, Self-Motivation","English, Uzbek",,hh.uz
435,01/06/2025,unknown,Project Coordinator,Work,Veolia Energy Tashkent,Uzbekistan,Tashkent,N/A,"Problem-Solving, Communication, Presentation skills","English B2, Russian C1, Uzbek B2",,hh.uz
436,01/30/2025,unknown,BI Developer,Work,USMA FUTURE (InHunter),Uzbekistan,Tashkent,"Excel, PostgreSQL, Power BI, Python, Qlik Sense, SQL",Critical Thinking,Uzbek,,hh.uz
437,01/10/2025,unknown,IT specialist,Work,“YUKSAK SERVIS,Uzbekistan,Tashkent,Windows Server,"Responsibility, Communication",Russian C2,,hh.uz
438,01/20/2025,unknown,Furniture designer,Work,KENG MAKON MEBEL'NYJ SALON,Uzbekistan,Tashkent,"Adobe Photoshop, CorelDRAW","Communication, Teamwork","English B2, Russian C2, Uzbek C2",,hh.uz
439,01/20/2025,unknown,DevOps Specialist,Work,OLAN HIGH TECH PROJECT,Uzbekistan,Tashkent,N/A,"Adaptability, Teamwork",Uzbek,5250000.0,hh.uz
440,02/02/2025,unknown,Project manager,Work,SMART HR,Uzbekistan,Tashkent,N/A,"Systemic thinking, Teamwork, Adaptability, Business communication, Change management","English B2, Russian C2, Uzbek B2",,hh.uz
441,01/30/2025,unknown,Data Analytics Mentor,Work,NAJOT TA’LIM MARKAZI,Uzbekistan,Fergana,"Excel, MySQL, Pandas, PostgreSQL, Power BI, Python, SQL, SQLite, SciPy",,,5250000.0,hh.uz
442,01/27/2025,unknown,Knowledge Base Development Specialist,Work,TBC,Uzbekistan,Tashkent,N/A,"Communication, Empathy","English B2, Russian C2, Uzbek C2",,hh.uz
443,01/09/2025,unknown,Product marketer,Work,TBC,Uzbekistan,Tashkent,N/A,"Teamwork, Project Management","English, Russian C1, Uzbek C1",,hh.uz
444,01/21/2025,unknown,IT specialist,Work,Tashkentskij trubnyj zavod imeni V.L. Gal'perina,Uzbekistan,Tashkent,"Linux, SQL, Windows Server","Communication skills, Flexibility, Responsibility, Ability to work in a team",Uzbek,7500000.0,hh.uz
445,02/02/2025,unknown,PHP developer,Work,amoCRM,Uzbekistan,Tashkent,N/A,,,,hh.uz
446,01/24/2025,unknown,IT Specialist,Work,ENERGY CHINA KASHKADARIA SOLAR POWER,Uzbekistan,Tashkent,"Linux, SQL","Interpersonal skills, Communication skills, Resourcefulness, Problem-solving aptitude","English, Uzbek",10000000.0,hh.uz
447,01/27/2025,unknown,IT Customer Support Specialist,Work,TBC,Uzbekistan,Tashkent,Linux,"Problem-Solving, Communication, Teamwork, Adaptability, Self-Motivation","English, Uzbek",,hh.uz
448,01/14/2025,unknown,Information security and server information structure specialist,Work,Very Nice Retail,Uzbekistan,Tashkent,"Linux, Windows Server","Analytical Thinking, Problem-Solving",,11500000.0,hh.uz
449,01/30/2025,unknown,Information Security Manager,Work,Alif Uzbekistan,Uzbekistan,Tashkent,N/A,"Analytical thinking, Teamwork",Uzbek,,hh.uz
450,01/16/2025,unknown,Presale Engineer,Work,SDC,Uzbekistan,Tashkent,Assembly,"Problem-Solving, Analytical Thinking",English B2,,hh.uz
451,02/02/2025,unknown,Head of Quality Control Department,Work,SP Premier Electrotech,Uzbekistan,Tashkent,N/A,"Leadership, Teamwork, Analytical Thinking, Problem-Solving","Russian C1, Uzbek C1",,hh.uz
452,01/30/2025,unknown,Information Security Manager,Work,Alif Uzbekistan,Uzbekistan,Tashkent,N/A,"Analytical thinking, Teamwork",Uzbek,,hh.uz
453,01/10/2025,unknown,Systems Analyst,Work,Ahangarantsement,Uzbekistan,Tashkent,N/A,"Communication, Systemic Thinking, Problem-Solving","Russian, Uzbek",,hh.uz
454,01/16/2025,unknown,Presale Engineer,Work,SDC,Uzbekistan,Tashkent,Assembly,"Problem-Solving, Analytical Thinking",English B2,,hh.uz
455,01/24/2025,unknown,Graphic designer,Work,CRAFERS,Uzbekistan,Tashkent,"Adobe Photoshop, CorelDRAW, PowerPoint","Creativity, Problem-Solving, Communication, Adaptability, Self-Motivation","Russian fluent, Uzbek",,hh.uz
456,01/10/2025,unknown,Support specialist at Yandex.Taxi with knowledge of Uzbek and Russian languages,Work,Jandeks,Uzbekistan,Tashkent,N/A,"Teamwork, Problem-Solving, Communication, Negotiation, Adaptability","Russian C1, Uzbek C2",,hh.uz
457,01/13/2025,unknown,Senior Project Manager,Work,Fido-Biznes,Uzbekistan,Tashkent,"Confluence, Excel, JIRA, PowerPoint","Leadership, Communication, Negotiation, Adaptability, Teamwork","Russian C1, Uzbek B1",,hh.uz
458,01/14/2025,unknown,Technical support and monitoring specialist,Work,OCTO,Uzbekistan,Tashkent,"Bash, ElasticSearch, Grafana, Kibana, Linux, Logstash, Nagios, Prometheus, SQL","Problem-Solving, Teamwork, Adaptability",,,hh.uz
459,01/23/2025,unknown,Business analytics,Work,Texnomart,Uzbekistan,Tashkent,"Excel, SQL","Analytical skills, Critical thinking, Communication",Russian C1,,hh.uz
460,02/02/2025,unknown,Technical support specialist,Work,TOO Kafe Soft Servis,Uzbekistan,Tashkent,N/A,,"Russian, Uzbek",6175000.0,hh.uz
461,01/19/2025,unknown,System administrator,Work,OLAN HIGH TECH PROJECT,Uzbekistan,Tashkent,Linux,"Communication, Problem-Solving, Adaptability",Uzbek,,hh.uz
462,01/09/2025,unknown,Graphic designer with 3D/Motion knowledge,Work,Open («FUTURE OPEN TECHNOLOGY GROUP»),Uzbekistan,Tashkent,"Adobe Illustrator, Adobe Photoshop, Blender","Teamwork, Communication, Adaptability, Creativity","Russian C1, Uzbek C2",12000000.0,hh.uz
463,01/27/2025,unknown,Product Manager rx,Work,ANCOR Uzbekistan,Uzbekistan,Tashkent,N/A,,"English, Russian, Uzbek",,hh.uz
464,01/16/2025,unknown,System administrator,Work,MUK Computers,Uzbekistan,Tashkent,"Apache, IIS, PowerShell, SQL, Windows Server",Problem-Solving,"English B2, Russian C1",,hh.uz
465,01/23/2025,unknown,Business Analyst 1C ZUP,Work,LEADING BUSINESS SOFTWARE,Uzbekistan,Tashkent,N/A,"Communication, Problem-Solving, Teamwork","Russian C1, Uzbek C1",12000000.0,hh.uz
466,01/28/2025,unknown,Software Functional Testing Intern,Intern,EPAM Uzbekistan,Uzbekistan,Namangan,SQL,Communication,English B1,,hh.uz
467,01/16/2025,unknown,System administrator,Work,Solutions Lab,Uzbekistan,Tashkent,"Bash, Linux, Nagios, PowerShell, Prometheus, Windows Server",,Uzbek,,hh.uz
468,01/21/2025,unknown,Data Analyst,Work,MEROS PHARM,Uzbekistan,Samarkand,Excel,"Attention to detail, Teamwork, Responsibility",,,hh.uz
469,01/30/2025,unknown,L1 Support Engineer / Content Operator,Work,Itransition,Uzbekistan,Tashkent,N/A,"Communication skills, Adaptability, Problem-Solving, Teamwork, Self-Motivation",English,,hh.uz
470,01/08/2025,unknown,Data Center Infrastructure Engineer,Work,LIDER TEAM,Uzbekistan,Tashkent,N/A,,"English C1, Russian C1, Uzbek C1",20000000.0,hh.uz
471,01/31/2025,unknown,Marketer,Work,Academy HBS,Uzbekistan,Tashkent,Google Analytics,"Adaptability, Problem-Solving, Strategic Thinking","English, Russian, Uzbek",16250000.0,hh.uz
472,01/29/2025,unknown,Wordpress developer,Work,ORGSELL,Uzbekistan,Tashkent,"Bootstrap, CSS, Git, JavaScript, MySQL, PHP, React","Punctuality, Self-Motivation, Problem-Solving, Adaptability","English B1, Russian C1, Uzbek A2",,hh.uz
473,01/20/2025,unknown,Graphic designer,Work,UNIVERSITY OF BUSINESS AND SCIENCE,Uzbekistan,Tashkent,"Adobe Illustrator, Adobe Photoshop, CorelDRAW, Figma","Creative Thinking, Problem-Solving, Communication, Teamwork, Adaptability",,6500000.0,hh.uz
474,01/16/2025,unknown,Ruckus Division Manager,Work,MUK Computers,Uzbekistan,Tashkent,N/A,"Communication, Leadership, Self-Organization, Teamwork",English B2,,hh.uz
475,01/30/2025,unknown,Business Analyst / Methodologist of the IT and Fintech Project Office,Work,Octobank,Uzbekistan,Tashkent,N/A,"Analytical Thinking, Communication, Teamwork",,,hh.uz
476,01/21/2025,unknown,Voice support specialist for drivers with knowledge of Uzbek and Russian languages,Work,Jandeks,Uzbekistan,Tashkent,N/A,"Problem-Solving, Teamwork, Adaptability, Decision-Making","Russian B2, Uzbek C1",,hh.uz
477,01/08/2025,unknown,Graphic Designer Marketing,Work,«KPMG AUDIT»,Uzbekistan,Tashkent,N/A,"Creativity, Analytical skills",English,,hh.uz
478,01/06/2025,unknown,Senior Tester,Work,UNITEL LLC,Uzbekistan,Tashkent,N/A,,"English, Russian, Uzbek",,hh.uz
479,01/20/2025,unknown,Graphic designer,Work,Orient Group Management,Uzbekistan,Tashkent,"Adobe Photoshop, Bitrix",,Uzbek,,hh.uz
480,01/09/2025,unknown,Bilingual Helpdesk Specialist Japanese  English,Work,Tsentr razvitija IT- znanij,Uzbekistan,Tashkent,N/A,"Communication, Problem-Solving, Adaptability","English, Japanese",,hh.uz
481,01/07/2025,unknown,Product owner Product owner,Work,Natsional'nyj bank vneshneekonomicheskoj dejatel'nosti Respubliki Uzbekistana,Uzbekistan,Tashkent,"Confluence, Excel, Hadoop, JIRA, Python, SQL, Trello","Communication, Adaptability",Uzbek,,hh.uz
482,02/03/2025,unknown,Senior Backend Developer PL/SQL,Work,Green White Solutions,Uzbekistan,Tashkent,"Oracle, SQL","Leadership, Teamwork",,26000000.0,hh.uz
483,01/16/2025,unknown,SAP Project Manager,Work,T4DATA,Uzbekistan,Tashkent,SAP,"Logical Thinking, Problem-Solving, Leadership, Communication, Negotiation",English B2,,hh.uz
484,01/21/2025,unknown,Project Manager,Work,Solutions Lab,Uzbekistan,Tashkent,"Confluence, Figma, JIRA","Leadership, Communication, Problem-Solving, Teamwork",,,hh.uz
485,02/03/2025,unknown,Information Security Engineer Junior/Middle,Work,Korzinka (Anglesey food),Uzbekistan,Tashkent,N/A,,,,hh.uz
486,01/21/2025,unknown,Product Manager with construction education,Work,GET EKSPERTS REKRUTMENT,Uzbekistan,Tashkent,N/A,"Analytical Thinking, Communication, Strategic Planning, Creativity, Problem-Solving, Adaptability, Leadership","English, Russian, Uzbek",,hh.uz
487,01/23/2025,unknown,Scrum Master / Development Team Manager,Work,UNITEL LLC,Uzbekistan,Tashkent,"Asana, JIRA","Leadership, Communication, Teamwork, Adaptability, Self-Motivation",,,hh.uz
488,01/31/2025,unknown,"Database operator, monitoring employee visits.",Work,SERENE PHARMA,Uzbekistan,Tashkent,PowerPoint,,"English B1, Russian B2, Uzbek",4250000.0,hh.uz
489,01/13/2025,unknown,Customer Support Specialist,Work,TBC,Uzbekistan,Tashkent,JIRA,,"English, Russian C1, Uzbek C2",,hh.uz
490,01/28/2025,unknown,Project Coordinator,Work,Alfa Line(TM Encompass Consulting),Uzbekistan,Tashkent,N/A,,,,hh.uz
491,02/03/2025,unknown,Data Scientist Machine learning ML engineer,Work,Upravlenie riskami,Uzbekistan,Tashkent,"Airflow, Docker, FastAPI, Flask, NumPy, Pandas, Python, SQL, Scikit-learn","Communication, Problem-Solving, Teamwork, Adaptability",Uzbek,,hh.uz
492,01/23/2025,unknown,Senior Java Developer,Work,FULL STACK SOLUTION,Uzbekistan,Tashkent,"Confluence, Docker, Git, Grafana, JIRA, Java, Prometheus, RabbitMQ, SQL, Spring",Democratic Leadership,"Russian C1, Uzbek",,hh.uz
493,01/11/2025,unknown,Sales Analyst,Work,BA Holding (CHINA HOUSE),Uzbekistan,Tashkent,PowerPoint,"Communication, Problem-Solving, Analytical Thinking, Adaptability, Teamwork",,,hh.uz
494,02/03/2025,unknown,Operator Csmartap,Work,MIllenium Distribution,Uzbekistan,Tashkent,Excel,"Analytical skills, Attentiveness, Accuracy",,7000000.0,hh.uz
495,,unknown,Analyst,Work,SP Premier Electrotech,Uzbekistan,Tashkent,N/A,,,,hh.uz
496,02/01/2025,unknown,Product Manager Product Manager,Work,BIOTACT TM «BIOTACT DEUTSCHLAND»,Uzbekistan,Tashkent,N/A,"Analytical Thinking, Organizational Abilities, Teamwork, Responsibility, Ambition","Uzbek, German",15000000.0,hh.uz
497,02/01/2025,unknown,Project Manager,Work,Fido Studio,Uzbekistan,Tashkent,N/A,"Problem-Solving, Teamwork, Adaptability","English, Russian, Uzbek",,hh.uz
498,01/23/2025,unknown,IT Product/Business Analyst,Work,TOO TECHDRIVE,Uzbekistan,Tashkent,"Confluence, Figma, JIRA, SQL","Communication, Teamwork, Problem-Solving, Analytical Thinking",Russian,,hh.uz
499,02/01/2025,unknown,Duty Administrator IT Specialist,Work,Nano Telecom,Uzbekistan,Tashkent,N/A,,Russian,3750000.0,hh.uz
500,01/08/2025,unknown,Data Analytics Mentor,Work,NAJOT TA’LIM MARKAZI,Uzbekistan,Tashkent,"Excel, MySQL, Pandas, PostgreSQL, Power BI, Python, SQL, SQLite, SciPy",,,5250000.0,hh.uz
501,01/08/2025,unknown,Data Analytics Mentor,Work,NAJOT TA’LIM MARKAZI,Uzbekistan,Tashkent,"Excel, MySQL, Pandas, PostgreSQL, Power BI, Python, SQL, SQLite, SciPy",,,5250000.0,hh.uz
502,01/13/2025,unknown,"Systems Engineer, Data Center Department",Work,Winncom Technologies CA,Uzbekistan,Tashkent,Linux,"Communication, Negotiation","English fluent, Russian C1, Uzbek B1",,hh.uz
503,02/02/2025,unknown,Project manager,Work,KOSMIK MONITORING VA GEOAXBOROT TEXNOLOGIYALARI MARKAZI,Uzbekistan,Tashkent,JIRA,"Leadership, Problem-Solving, Analytical Thinking, Teamwork, Communication, Adaptability","English, Uzbek",,hh.uz
504,01/08/2025,unknown,Network Security Specialist,Work,CLICK,Uzbekistan,Tashkent,N/A,"Problem-Solving, Analytical Thinking, Logical Thinking","English, Russian, Uzbek",,hh.uz
505,01/22/2025,unknown,Technical support specialist,Work,Octobank,Uzbekistan,Tashkent,JIRA,"Problem-Solving, Communication, Adaptability, Teamwork",Uzbek,,hh.uz
506,01/27/2025,unknown,Network Administrator,Work,Universal Mobile Systems ( TM Mobiuz ),Uzbekistan,Tashkent,N/A,,,,hh.uz
507,02/02/2025,unknown,Assistant Manager for work with partners Medical project,Work,Amedia Online Group,Uzbekistan,Tashkent,Excel,"Communication, Problem-Solving","Russian C1, Uzbek C1",3000000.0,hh.uz
508,01/08/2025,unknown,Technical support specialist,Work,Finansovye Informatsionnye Sistemy,Uzbekistan,Tashkent,SQL,"Problem-Solving, Communication, Teamwork",Russian C1,,hh.uz
509,01/20/2025,unknown,Graphic designer in modern printing with the latest equipment,Work,NAIMOV SARDORBEK MAXMUDJON O’G’LI,Uzbekistan,Tashkent,"Adobe Illustrator, Adobe InDesign, Adobe Photoshop, CorelDRAW",,"English B1, Russian C2",8000000.0,hh.uz
510,01/29/2025,unknown,Business Process Analyst,Work,PRO-RENT INVEST,Uzbekistan,Tashkent,N/A,,"Russian C1, Uzbek B2",,hh.uz
511,01/15/2025,unknown,Data Analyst Trade  Promo,Work,Korzinka (Anglesey food),Uzbekistan,Tashkent,"Excel, Power BI, Python, SQL, Tableau","Analytical Thinking, Problem-Solving",Uzbek,,hh.uz
512,01/31/2025,unknown,Project Manager IT,Work,SAMIT GLOBAL INC,Uzbekistan,Samarkand,N/A,"Communication, Teamwork, Problem-Solving, Leadership",English,,hh.uz
513,01/21/2025,unknown,Technical support specialist,Work,SMART TECHNOLOGY SYSTEMS,Uzbekistan,Tashkent,N/A,"Responsibility, Teamwork",,3000000.0,hh.uz
514,02/01/2025,unknown,Business Analysis Expert,Work,UNITEL LLC,Uzbekistan,Tashkent,"Confluence, Excel, JIRA, SQL, Trello, Word",Analytical skills,"English B2, Russian C2",,hh.uz
515,01/10/2025,unknown,QA Engineer Auto/Manual,Work,«UZUM TECHNOLOGIES».,Uzbekistan,Tashkent,"Confluence, Git, JIRA, JMeter, Python, SQL, Selenium","Teamwork, Problem-Solving",Uzbek,,hh.uz
516,01/16/2025,unknown,Node.js Developer,Work,Noveo,Uzbekistan,Jizzakh,"Docker, Node.js, PostgreSQL, React, TypeScript","Communication, Proactivity, Autonomy","English, Russian, Uzbek, French",,hh.uz
517,02/02/2025,unknown,Support Specialist,Work,Ellektus,Uzbekistan,Namangan,N/A,"Communication skills, Teamwork, Problem-Solving","Russian, Uzbek",,hh.uz
518,01/30/2025,unknown,Intern Flutter Developer,Intern,Jandeks,Uzbekistan,Tashkent,"Flutter, GitHub, Python","Teamwork, Problem-Solving, Adaptability, Self-Motivation","English, Russian, Uzbek",,hh.uz
519,01/16/2025,unknown,1C Programmer,Work,MUK Computers,Uzbekistan,Tashkent,N/A,"Interpersonal skills, Responsibility, Organizational skills","English B2, Russian C2, Uzbek B1",,hh.uz
520,01/27/2025,unknown,Business analytics,Work,ROODELL,Uzbekistan,Tashkent,"Power BI, SQL","Analytical thinking, Problem-Solving","Russian, Uzbek",,hh.uz
521,02/02/2025,unknown,Support specialist at Yandex.Taxi with knowledge of English and Russian languages,Work,Servisy Ekoma i Rajdteha,Uzbekistan,Andijan,N/A,"Problem-Solving, Teamwork, Adaptability, Self-Motivation","English B2, Russian C1",,hh.uz
522,01/27/2025,unknown,Help Desk Consultant,Work,CURATIO PHARM,Uzbekistan,Tashkent,N/A,"Communication, Teamwork, Stress resistance, Responsibility",Uzbek,,hh.uz
523,01/08/2025,unknown,Tech Lead Angular,Work,Majfort Soljushens,Uzbekistan,Tashkent,"Angular, CSS, JavaScript, TypeScript","Problem-Solving, Adaptability, Leadership",English B2,,hh.uz
524,02/02/2025,unknown,Project Manager Educational Sphere,Work,Tehnikum School,Uzbekistan,Tashkent,"Asana, Notion","Problem-Solving, Communication, Adaptability, Teamwork, Self-Motivation",,7000000.0,hh.uz
525,01/28/2025,unknown,Software Functional Testing Intern,Intern,EPAM Uzbekistan,Uzbekistan,Samarkand,SQL,Communication,English B1,,hh.uz
526,01/13/2025,unknown,Reporting Engineer,Work,PAYME,Uzbekistan,Tashkent,SQL,,"English, Uzbek",,hh.uz
527,01/06/2025,unknown,Product Manager LMS,Work,CENTRAL ASIAN UNIVERSITY,Uzbekistan,Tashkent,N/A,"Communication, Teamwork, Problem-Solving, Leadership","English C1, Russian B2, Uzbek C1",,hh.uz
528,01/13/2025,unknown,Product Analyst,Work,PAYME,Uzbekistan,Tashkent,"Airflow, Excel, Power BI, Python, SQL, Tableau","Problem-Solving, Communication, Adaptability, Teamwork, Analytical Thinking,  Decision-Making","English B1, Uzbek",,hh.uz
529,01/13/2025,unknown,Data Analyst,Work,HamkorBank,Uzbekistan,Bukhara,"Airflow, Apache, Apache Airflow, ClickHouse, Hadoop, Oracle, PostgreSQL, Python, Qlik Sense, SQL, Spark, Superset, Tableau","Communication, Problem-Solving, Analytical Thinking",Uzbek,,hh.uz
